ID,Team1,Team2,Season,City,MatchNumber,TossWinner,TossDecision,WinningTeam,Team1BattingAverage,Team2BattingAverage,Team1BowlingAverage,Team2BowlingAverage,Team1StrikeRate,Team2StrikeRate,Team1EconomyRate,Team2EconomyRate,BattingFirst,BowlingFirst,TossWinnner,Result,WinningPercentage_x,WinningPercentage_y,HomeGround,Team1Wins,Team2Wins,Matches,Team1WinPercent,Team2WinPercent
548339,Punjab Kings,Mumbai Indians,2012,Chandigarh,League Match,Punjab Kings,bat,Mumbai Indians,24.47137014006794,25.01288140218156,28.644521877341894,30.030962509925832,127.0051769740973,126.10906734373344,7.916024138367874,8.06768645641708,Team1,Team2,Team1,Team2,45.68,56.68,Neutral,15,16,31,0.4838709677419355,0.5161290322580645
501251,Punjab Kings,Mumbai Indians,2011,Chandigarh,League Match,Mumbai Indians,field,Punjab Kings,28.059550855687583,21.743911715451752,31.282223763291725,29.320807297277884,128.50571036474247,121.15921890154964,7.973103250916154,7.8804209419653475,Team1,Team2,Team2,Team1,45.68,56.68,Neutral,15,16,31,0.4838709677419355,0.5161290322580645
419146,Punjab Kings,Mumbai Indians,2009/10,Chandigarh,League Match,Mumbai Indians,bat,Punjab Kings,27.959161939651324,23.28452860457376,31.259423185283985,32.231174024848706,124.95498081927862,123.74317429287088,7.419701628746314,8.244799163223732,Team2,Team1,Team2,Team1,45.68,56.68,Neutral,15,16,31,0.4838709677419355,0.5161290322580645
392222,Punjab Kings,Mumbai Indians,2009,Centurion,League Match,Punjab Kings,bat,Mumbai Indians,25.379183790330593,24.671313866313866,28.452197802197805,28.099145860338243,118.29691966326672,119.40941865113645,7.869391004860664,7.633707944104328,Team1,Team2,Team1,Team2,45.68,56.68,Neutral,15,16,31,0.4838709677419355,0.5161290322580645
392200,Punjab Kings,Mumbai Indians,2009,Durban,League Match,Punjab Kings,bat,Punjab Kings,25.933416813817463,26.525210818593177,33.26085402255971,29.085345241525015,125.55557577471919,130.76626353901494,8.102422686491412,8.067805394288694,Team1,Team2,Team1,Team1,45.68,56.68,Neutral,15,16,31,0.4838709677419355,0.5161290322580645
335991,Punjab Kings,Mumbai Indians,2007/08,Chandigarh,League Match,Mumbai Indians,field,Punjab Kings,21.504286586116578,20.967460952486057,31.03794483879479,34.496342759041035,131.43927562666192,119.6990525654322,7.698120200816041,7.881635268017792,Team1,Team2,Team2,Team1,45.68,56.68,Neutral,15,16,31,0.4838709677419355,0.5161290322580645
1304068,Chennai Super Kings,Royal Challengers Bangalore,2022,Mumbai,League Match,Royal Challengers Bangalore,field,Chennai Super Kings,22.882614970394414,26.32904076779922,27.12224878567092,30.309093406593405,126.02749499647382,132.52239934653704,8.176420435385266,8.531530378199461,Team1,Team2,Team2,Team1,58.96,49.79,Neutral,20,10,31,0.6451612903225806,0.3225806451612903
1254076,Chennai Super Kings,Royal Challengers Bangalore,2021,Mumbai,League Match,Chennai Super Kings,bat,Chennai Super Kings,24.435523598111086,27.70470674619696,30.263990013760438,32.52649118828863,127.10220248019928,135.36008765804664,7.963225046518731,8.164400562244621,Team1,Team2,Team1,Team1,58.96,49.79,Neutral,20,10,31,0.6451612903225806,0.3225806451612903
829821,Chennai Super Kings,Royal Challengers Bangalore,2015,Ranchi,Qualifier,Chennai Super Kings,field,Chennai Super Kings,27.18338567800246,24.479554340258385,26.32034715068075,30.836847196437684,133.32649024427732,126.99792687308936,7.933773486936047,7.922240483008428,Team2,Team1,Team1,Team1,58.96,49.79,Neutral,20,10,31,0.6451612903225806,0.3225806451612903
829779,Chennai Super Kings,Royal Challengers Bangalore,2015,Chennai,League Match,Chennai Super Kings,bat,Chennai Super Kings,24.479554340258385,22.324776586945962,31.529555529771017,30.5201006702576,126.99792687308936,121.88056388599944,8.00310096616616,7.532455394221967,Team1,Team2,Team1,Team1,58.96,49.79,Team1,20,10,31,0.6451612903225806,0.3225806451612903
734013,Chennai Super Kings,Royal Challengers Bangalore,2014,Ranchi,League Match,Chennai Super Kings,bat,Royal Challengers Bangalore,22.637354151676817,27.12393569818875,29.19060682290233,29.836308731842223,131.6633593671505,128.6158460206784,7.509721537395694,7.869368778643787,Team1,Team2,Team1,Team2,58.96,49.79,Neutral,20,10,31,0.6451612903225806,0.3225806451612903
598012,Chennai Super Kings,Royal Challengers Bangalore,2013,Chennai,League Match,Chennai Super Kings,field,Chennai Super Kings,22.270532189187012,25.420481457066824,29.53816372838112,27.569231465612756,123.589237415881,117.44845689667513,7.6845916377873245,7.836215427407592,Team2,Team1,Team1,Team1,58.96,49.79,Team1,20,10,31,0.6451612903225806,0.3225806451612903
548318,Chennai Super Kings,Royal Challengers Bangalore,2012,Chennai,League Match,Royal Challengers Bangalore,bat,Chennai Super Kings,27.812036836995997,23.738757753833283,30.24993725917479,33.149821348242405,132.3821531606557,119.3706216368252,7.679675314858725,7.67266526230685,Team2,Team1,Team2,Team1,58.96,49.79,Team1,20,10,31,0.6451612903225806,0.3225806451612903
501271,Chennai Super Kings,Royal Challengers Bangalore,2011,Chennai,Final,Chennai Super Kings,bat,Chennai Super Kings,27.812036836995993,24.012375651902268,31.28222376329172,29.603217728365692,132.38215316065572,123.89786874353948,7.963771974553694,7.578017209969976,Team1,Team2,Team1,Team1,58.96,49.79,Team1,20,10,31,0.6451612903225806,0.3225806451612903
501211,Chennai Super Kings,Royal Challengers Bangalore,2011,Chennai,League Match,Chennai Super Kings,bat,Chennai Super Kings,23.502175489485133,21.743911715451752,32.067170165557265,27.096338984442013,125.468527403547,121.15921890154964,7.513360041996066,7.65030711954459,Team1,Team2,Team1,Team1,58.96,49.79,Team1,20,10,31,0.6451612903225806,0.3225806451612903
419133,Chennai Super Kings,Royal Challengers Bangalore,2009/10,Chennai,League Match,Royal Challengers Bangalore,bat,Chennai Super Kings,18.79536921151439,26.73375294827124,29.44998072103335,33.58486738631623,126.1554891879631,125.95325853653239,8.055090600005746,7.699728016154242,Team2,Team1,Team2,Team1,58.96,49.79,Team1,20,10,31,0.6451612903225806,0.3225806451612903
336029,Chennai Super Kings,Royal Challengers Bangalore,2007/08,Chennai,League Match,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,22.168335535138812,23.768333517271824,35.02289376145261,32.896358160404986,115.40164864439781,123.95877245975777,8.312730806293548,7.62799856250226,Team2,Team1,Team2,Team2,58.96,49.79,Team1,20,10,31,0.6451612903225806,0.3225806451612903
1304067,Gujarat Titans,Sunrisers Hyderabad,2022,Mumbai,League Match,Sunrisers Hyderabad,field,Sunrisers Hyderabad,23.723262611975482,26.37162162162162,28.96845336826916,28.13363664843928,132.00387918014945,130.17922078385988,7.855037531403431,7.933533908558599,Team1,Team2,Team2,Team2,57.14,44.39,Neutral,2,1,3,0.6666666666666666,0.3333333333333333
1082643,Gujarat Titans,Sunrisers Hyderabad,2017,Kanpur,League Match,Sunrisers Hyderabad,field,Sunrisers Hyderabad,26.425757693202076,24.671378977965578,33.04729745696526,29.82336824137209,130.3983282538203,124.83934481097806,8.13469558503588,8.084570181776977,Team1,Team2,Team2,Team2,57.14,44.39,Neutral,2,1,3,0.6666666666666666,0.3333333333333333
981017,Gujarat Titans,Sunrisers Hyderabad,2016,Delhi,Qualifier,Sunrisers Hyderabad,field,Sunrisers Hyderabad,24.33114849685478,22.637354151676817,32.07261829332431,27.932836068775305,125.1635346886184,131.6633593671505,8.07418860693401,7.949442300542583,Team1,Team2,Team2,Team2,57.14,44.39,Neutral,2,1,3,0.6666666666666666,0.3333333333333333
980929,Gujarat Titans,Sunrisers Hyderabad,2016,Rajkot,League Match,Sunrisers Hyderabad,field,Sunrisers Hyderabad,23.297673911699878,32.04836234540298,30.30285967991171,28.846232325496107,132.21641894284602,135.38020102818916,7.8562099305309685,7.980815080260838,Team1,Team2,Team2,Team2,57.14,44.39,Neutral,2,1,3,0.6666666666666666,0.3333333333333333
1304065,Delhi Capitals,Kolkata Knight Riders,2022,Mumbai,League Match,Kolkata Knight Riders,field,Delhi Capitals,25.989723402494462,23.731738012522328,28.07366961163561,27.994800531290775,136.50896381975792,138.27282315081484,7.978532491379205,7.941679302978894,Team1,Team2,Team2,Team1,45.33,51.05,Neutral,15,16,32,0.46875,0.5
1254116,Delhi Capitals,Kolkata Knight Riders,2021,Sharjah,Qualifier,Kolkata Knight Riders,field,Kolkata Knight Riders,24.006368100144645,21.62398425096635,26.41956767098591,28.845167084377614,130.86988906488497,131.99492312433802,7.999830623330861,7.648144773867937,Team1,Team2,Team2,Team2,45.33,51.05,Neutral,15,16,32,0.46875,0.5
1254092,Delhi Capitals,Kolkata Knight Riders,2021,Sharjah,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,25.504844632685398,21.62398425096635,25.397598852241913,30.092966791979947,126.96799086330032,131.99492312433802,7.715806186522919,7.679442800049995,Team1,Team2,Team2,Team2,45.33,51.05,Neutral,15,16,32,0.46875,0.5
1216515,Delhi Capitals,Kolkata Knight Riders,2020/21,Sharjah,League Match,Kolkata Knight Riders,field,Delhi Capitals,26.198446317874726,22.1309635731387,25.03085562331238,28.394800531290777,132.3431051803647,137.17198031119588,7.991805909619049,8.156008424484552,Team1,Team2,Team2,Team1,45.33,51.05,Neutral,15,16,32,0.46875,0.5
1136586,Delhi Capitals,Kolkata Knight Riders,2018,Delhi,League Match,Kolkata Knight Riders,field,Delhi Capitals,25.083271052754554,27.045285292244255,30.57157054300236,33.692612192193145,125.26809524837495,127.85241499641985,7.7471145299874795,8.140497474971864,Team1,Team2,Team2,Team1,45.33,51.05,Team1,15,16,32,0.46875,0.5
1082608,Delhi Capitals,Kolkata Knight Riders,2017,Delhi,League Match,Delhi Capitals,bat,Kolkata Knight Riders,24.33114849685478,20.108622590565233,30.317002846705343,32.4541072422051,125.1635346886184,129.02298457346703,7.7858914339902485,8.105299622990684,Team1,Team2,Team1,Team2,45.33,51.05,Team1,15,16,32,0.46875,0.5
980951,Delhi Capitals,Kolkata Knight Riders,2016,Delhi,League Match,Kolkata Knight Riders,field,Delhi Capitals,25.648909114615396,28.62868987632238,29.01831135042136,27.944620227374596,124.86973127406881,132.1764163115733,8.11687558001655,8.379294882086231,Team1,Team2,Team2,Team1,45.33,51.05,Team1,15,16,32,0.46875,0.5
829739,Delhi Capitals,Kolkata Knight Riders,2015,Delhi,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,28.32974012744641,22.3174321406677,27.8590558258084,29.406496597323667,125.0715914803745,121.56565449885414,7.8225073646984535,7.566163392018574,Team1,Team2,Team2,Team2,45.33,51.05,Team1,15,16,32,0.46875,0.5
733985,Delhi Capitals,Kolkata Knight Riders,2014,Delhi,League Match,Delhi Capitals,bat,Kolkata Knight Riders,24.328793420749943,25.44367595795678,32.045313033718834,31.599863133266627,125.1710152324834,128.64504776168434,7.8229291617430095,7.772704823507672,Team1,Team2,Team1,Team2,45.33,51.05,Team1,15,16,32,0.46875,0.5
598040,Delhi Capitals,Kolkata Knight Riders,2013,Raipur,League Match,Kolkata Knight Riders,bat,Delhi Capitals,24.90985390460207,24.302305121745245,28.312651512011325,30.349881428844746,127.88423649671726,126.0750473022168,7.835764751204235,8.144935586735519,Team2,Team1,Team2,Team1,45.33,51.05,Neutral,15,16,32,0.46875,0.5
548378,Delhi Capitals,Kolkata Knight Riders,2012,Pune,Qualifier,Kolkata Knight Riders,bat,Kolkata Knight Riders,24.618246918056563,22.315899664635037,25.799215575945137,30.043480496112075,113.94340953164482,126.44975799601912,7.523818641033606,7.389843569915956,Team2,Team1,Team2,Team2,45.33,51.05,Neutral,15,16,32,0.46875,0.5
548357,Delhi Capitals,Kolkata Knight Riders,2012,Delhi,League Match,Delhi Capitals,bat,Kolkata Knight Riders,25.248198305218978,25.944793716913594,28.053184732148054,28.61243010470632,123.62239084351256,121.62714488550773,7.994529855611814,7.568533216134922,Team1,Team2,Team1,Team2,45.33,51.05,Team1,15,16,32,0.46875,0.5
501230,Delhi Capitals,Kolkata Knight Riders,2011,Delhi,League Match,Delhi Capitals,field,Kolkata Knight Riders,26.63224432758159,23.904603479476577,30.675773842344835,33.31544418842806,123.55741917622133,122.89230438193108,7.471032312451098,7.557021907161371,Team2,Team1,Team1,Team2,45.33,51.05,Team1,15,16,32,0.46875,0.5
419131,Delhi Capitals,Kolkata Knight Riders,2009/10,Delhi,League Match,Delhi Capitals,bat,Delhi Capitals,18.79536921151439,26.236679864253396,29.449980721033352,27.83880565959218,126.1554891879631,130.0096282536139,8.055090600005746,7.798240918218695,Team1,Team2,Team1,Team1,45.33,51.05,Team1,15,16,32,0.46875,0.5
392219,Delhi Capitals,Kolkata Knight Riders,2009,Johannesburg,League Match,Delhi Capitals,field,Delhi Capitals,27.784673051432556,24.671313866313866,27.922425209420464,27.626667340098198,128.80778162795815,119.40941865113643,7.6584193913927825,7.779847795393683,Team2,Team1,Team1,Team1,45.33,51.05,Neutral,15,16,32,0.46875,0.5
392211,Delhi Capitals,Kolkata Knight Riders,2009,Durban,League Match,Kolkata Knight Riders,bat,Delhi Capitals,20.967460952486057,25.787036192926298,30.82653206489194,35.14474987025327,119.6990525654322,123.30499638251017,7.7195064513488765,7.954630227587571,Team2,Team1,Team2,Team1,45.33,51.05,Neutral,15,16,32,0.46875,0.5
1304064,Mumbai Indians,Royal Challengers Bangalore,2022,Pune,League Match,Royal Challengers Bangalore,field,Royal Challengers Bangalore,24.56624006440183,26.329040767799217,31.37748515031124,30.2605109323666,132.73320141055748,132.52239934653704,8.27303266622459,8.492965563776274,Team1,Team2,Team2,Team2,56.68,49.79,Neutral,18,14,32,0.5625,0.4375
1254058,Mumbai Indians,Royal Challengers Bangalore,2021,Chennai,League Match,Royal Challengers Bangalore,field,Royal Challengers Bangalore,23.68550701539736,27.809174212320585,29.313000527845787,31.466313270967856,134.262839942234,140.74501753964716,7.873352383768696,8.157252933355942,Team1,Team2,Team2,Team2,56.68,49.79,Neutral,18,14,32,0.5625,0.4375
1175362,Mumbai Indians,Royal Challengers Bangalore,2019,Bangalore,League Match,Royal Challengers Bangalore,field,Mumbai Indians,24.058501854194024,27.782502251020492,28.22976807190769,30.644676059962684,138.10134940079922,131.73622443142372,8.078392784354731,8.001288020944056,Team1,Team2,Team2,Team1,56.68,49.79,Team2,18,14,32,0.5625,0.4375
1136574,Mumbai Indians,Royal Challengers Bangalore,2018,Mumbai,League Match,Royal Challengers Bangalore,field,Mumbai Indians,24.058501854194024,26.803535747609615,28.49325885013531,31.954535324779894,138.10134940079922,132.75617248045813,8.366986890974873,7.969217121353182,Team1,Team2,Team2,Team1,56.68,49.79,Team1,18,14,32,0.5625,0.4375
1082628,Mumbai Indians,Royal Challengers Bangalore,2017,Mumbai,League Match,Royal Challengers Bangalore,bat,Mumbai Indians,26.7216710193773,22.268528685715886,29.59287805508829,27.21533880808579,124.32153177762125,131.1942066080413,7.742374095400216,7.8807342664295925,Team2,Team1,Team2,Team1,56.68,49.79,Team1,18,14,32,0.5625,0.4375
980927,Mumbai Indians,Royal Challengers Bangalore,2016,Mumbai,League Match,Mumbai Indians,field,Mumbai Indians,23.238150922052068,22.99956634517625,30.918328497200815,28.574292204542285,129.11573742209282,136.88778280503516,8.422473310088382,7.715687386308361,Team2,Team1,Team1,Team1,56.68,49.79,Team1,18,14,32,0.5625,0.4375
829795,Mumbai Indians,Royal Challengers Bangalore,2015,Mumbai,League Match,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,22.99956634517625,21.09909878104142,28.69246667327576,32.990792265316756,136.88778280503516,128.95006445541426,7.648426791138697,8.199467009530487,Team2,Team1,Team2,Team2,56.68,49.79,Team1,18,14,32,0.5625,0.4375
733983,Mumbai Indians,Royal Challengers Bangalore,2014,Mumbai,League Match,Royal Challengers Bangalore,field,Mumbai Indians,27.914064036302296,26.652922554263153,29.194150842123122,30.850280573283154,131.61812702253607,124.40110531634666,7.870283810486574,7.7240257651651305,Team1,Team2,Team2,Team1,56.68,49.79,Team1,18,14,32,0.5625,0.4375
598033,Mumbai Indians,Royal Challengers Bangalore,2013,Mumbai,League Match,Mumbai Indians,bat,Mumbai Indians,23.325620793172885,30.26731177094379,29.50203883687048,28.54595182249356,123.57081171327135,126.89604808172972,7.759938219871243,7.93409313481326,Team1,Team2,Team1,Team1,56.68,49.79,Team1,18,14,32,0.5625,0.4375
548360,Mumbai Indians,Royal Challengers Bangalore,2012,Mumbai,League Match,Royal Challengers Bangalore,field,Royal Challengers Bangalore,22.519118282654006,22.315899664635037,32.753127705627705,33.44280082073315,125.85108560894305,126.44975799601912,8.302861399581715,7.636204938662859,Team1,Team2,Team2,Team2,56.68,49.79,Team1,18,14,32,0.5625,0.4375
419119,Mumbai Indians,Royal Challengers Bangalore,2009/10,Mumbai,League Match,Mumbai Indians,bat,Royal Challengers Bangalore,25.29534084629651,18.79536921151439,30.60943619953929,28.225153641995746,118.03421159091259,126.1554891879631,7.608682176826463,7.972829033526852,Team1,Team2,Team1,Team2,56.68,49.79,Team1,18,14,32,0.5625,0.4375
335985,Mumbai Indians,Royal Challengers Bangalore,2007/08,Mumbai,League Match,Mumbai Indians,bat,Royal Challengers Bangalore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Team1,Team2,Team1,Team2,56.68,49.79,Team1,18,14,32,0.5625,0.4375
1304062,Punjab Kings,Gujarat Titans,2022,Mumbai,League Match,Gujarat Titans,field,Gujarat Titans,28.461176864824,23.723262611975482,24.41549707602339,28.96845336826916,130.14069553034878,132.00387918014945,8.251792964051763,7.855037531403431,Team1,Team2,Team2,Team2,45.68,57.14,Neutral,1,2,3,0.3333333333333333,0.6666666666666666
1082637,Punjab Kings,Gujarat Titans,2017,Chandigarh,League Match,Gujarat Titans,field,Gujarat Titans,26.425757693202076,25.099348268927375,30.10285301252081,27.351238416652308,130.3983282538203,129.54177755707585,8.2237783509768,7.835561002577606,Team1,Team2,Team2,Team2,45.68,57.14,Neutral,1,2,3,0.3333333333333333,0.6666666666666666
980905,Punjab Kings,Gujarat Titans,2016,Chandigarh,League Match,Gujarat Titans,field,Gujarat Titans,24.749494069372293,25.641959011710505,28.484663868901855,26.1649045026973,133.97450162595467,127.9001890829542,7.989865218209042,7.795274750735654,Team1,Team2,Team2,Team2,45.68,57.14,Neutral,1,2,3,0.3333333333333333,0.6666666666666666
1304061,Delhi Capitals,Lucknow Super Giants,2022,Mumbai,League Match,Lucknow Super Giants,field,Lucknow Super Giants,25.989723402494462,25.520896585151622,27.918567570819285,28.989976615122988,136.50896381975792,130.86989972315314,7.938994993611529,8.042409808753698,Team1,Team2,Team2,Team2,45.33,58.62,Neutral,0,3,3,0.0,1.0
1304060,Mumbai Indians,Kolkata Knight Riders,2022,Pune,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,24.56624006440183,23.731738012522328,32.45806704906084,27.994800531290775,132.73320141055748,138.27282315081484,8.38832092529786,7.941679302978894,Team1,Team2,Team2,Team2,56.68,51.05,Neutral,23,9,32,0.71875,0.28125
1254096,Mumbai Indians,Kolkata Knight Riders,2021,Abu Dhabi,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,23.568218906586235,22.130963573138704,28.97850061582008,28.48032099912703,129.973099197895,137.1719803111959,7.9643169967237,7.929524098935303,Team1,Team2,Team2,Team2,56.68,51.05,Neutral,23,9,32,0.71875,0.28125
1254062,Mumbai Indians,Kolkata Knight Riders,2021,Chennai,League Match,Kolkata Knight Riders,field,Mumbai Indians,23.461682703063737,23.73612416866182,29.313000527845787,29.347337257000177,133.47764216185337,134.3060653831422,7.873352383768696,7.950884970588199,Team1,Team2,Team2,Team1,56.68,51.05,Neutral,23,9,32,0.71875,0.28125
1216508,Mumbai Indians,Kolkata Knight Riders,2020/21,Abu Dhabi,League Match,Kolkata Knight Riders,field,Mumbai Indians,22.569035233116853,21.769907952445607,29.296602734592337,28.225870008261893,131.50947926613102,137.19352987525698,7.946401054846413,8.06812108653172,Team1,Team2,Team2,Team1,56.68,51.05,Neutral,23,9,32,0.71875,0.28125
1136601,Mumbai Indians,Kolkata Knight Riders,2018,Kolkata,League Match,Kolkata Knight Riders,field,Mumbai Indians,29.667089395159575,24.731067939052043,32.40404301817346,30.897512052903885,131.61405077373934,128.2290299528225,7.939822701728878,8.01248979963734,Team1,Team2,Team2,Team1,56.68,51.05,Team2,23,9,32,0.71875,0.28125
1136597,Mumbai Indians,Kolkata Knight Riders,2018,Mumbai,League Match,Kolkata Knight Riders,field,Mumbai Indians,24.20505095450478,25.083271052754554,29.461537191590814,28.188643821980936,133.84094254639476,125.26809524837495,8.081135079163278,7.43129237431685,Team1,Team2,Team2,Team1,56.68,51.05,Team1,23,9,32,0.71875,0.28125
1082649,Mumbai Indians,Kolkata Knight Riders,2017,Bangalore,Qualifier,Mumbai Indians,field,Mumbai Indians,26.7216710193773,23.792920432243097,29.195394767973372,28.111103848018917,124.32153177762125,134.78132274464994,7.819839585880649,7.6392731183164075,Team2,Team1,Team1,Team1,56.68,51.05,Neutral,23,9,32,0.71875,0.28125
1082597,Mumbai Indians,Kolkata Knight Riders,2017,Mumbai,League Match,Mumbai Indians,field,Mumbai Indians,24.33114849685478,25.122402336085223,27.888730751972986,36.56537019569578,125.1635346886184,128.85601340896702,7.774162506430606,8.359658627283535,Team2,Team1,Team1,Team1,56.68,51.05,Team1,23,9,32,0.71875,0.28125
980947,Mumbai Indians,Kolkata Knight Riders,2016,Mumbai,League Match,Mumbai Indians,field,Mumbai Indians,27.006490212532675,22.742853837795668,28.489274041128937,32.53652293252561,130.4370958153273,128.23442594205792,7.573341226173013,7.9810393807048134,Team2,Team1,Team1,Team1,56.68,51.05,Team1,23,9,32,0.71875,0.28125
829805,Mumbai Indians,Kolkata Knight Riders,2015,Mumbai,League Match,Kolkata Knight Riders,field,Mumbai Indians,23.700386095275913,23.834839132794123,32.147961854785535,31.26321410719626,122.12137653309503,128.13864673535596,7.407180566192476,7.830878341201988,Team1,Team2,Team2,Team1,56.68,51.05,Team1,23,9,32,0.71875,0.28125
729279,Mumbai Indians,Kolkata Knight Riders,2014,Abu Dhabi,League Match,Kolkata Knight Riders,bat,Kolkata Knight Riders,26.05809061262862,25.699856527977044,27.556968935638594,30.385258871478026,123.78312784982563,119.73327932407219,7.798955113225683,7.89456969528982,Team2,Team1,Team2,Team2,56.68,51.05,Neutral,23,9,32,0.71875,0.28125
598050,Mumbai Indians,Kolkata Knight Riders,2013,Mumbai,League Match,Mumbai Indians,bat,Mumbai Indians,24.909853904602063,23.325620793172885,28.182897409076066,30.34081401716522,127.88423649671726,123.57081171327135,7.9105398244362055,7.942652969077956,Team1,Team2,Team1,Team1,56.68,51.05,Team1,23,9,32,0.71875,0.28125
548370,Mumbai Indians,Kolkata Knight Riders,2012,Mumbai,League Match,Mumbai Indians,field,Kolkata Knight Riders,27.020030697496665,24.909853904602063,29.914210425295458,27.505026289885627,128.6724883470284,127.88423649671724,7.852320244857322,7.783728517897782,Team2,Team1,Team1,Team2,56.68,51.05,Team1,23,9,32,0.71875,0.28125
501269,Mumbai Indians,Kolkata Knight Riders,2011,Mumbai,Eliminator,Mumbai Indians,field,Mumbai Indians,27.812036836995997,24.012375651902264,31.28222376329172,29.60321772836569,132.3821531606557,123.89786874353948,7.963771974553694,7.578017209969976,Team2,Team1,Team1,Team1,56.68,51.05,Team1,23,9,32,0.71875,0.28125
419122,Mumbai Indians,Kolkata Knight Riders,2009/10,Mumbai,League Match,Kolkata Knight Riders,bat,Mumbai Indians,18.79536921151439,21.869196106771412,28.243768360610467,34.72165364977221,126.1554891879631,115.34736239352705,7.404114075025918,7.724261074025413,Team2,Team1,Team2,Team1,56.68,51.05,Team1,23,9,32,0.71875,0.28125
336021,Mumbai Indians,Kolkata Knight Riders,2007/08,Mumbai,League Match,Mumbai Indians,field,Mumbai Indians,23.783371012162107,28.684004537719794,34.61467609237436,28.938218873176332,122.60922109007436,119.66260430003878,8.132161992673215,7.56010314785997,Team2,Team1,Team1,Team1,56.68,51.05,Team1,23,9,32,0.71875,0.28125
1304058,Lucknow Super Giants,Sunrisers Hyderabad,2022,Mumbai,League Match,Sunrisers Hyderabad,field,Lucknow Super Giants,25.358609160013195,26.37162162162162,27.26574971592536,28.13363664843928,128.24389144626235,130.17922078385988,7.989807328319643,7.9019834288595305,Team1,Team2,Team2,Team1,58.62,44.39,Neutral,3,0,3,1.0,0.0
1304056,Gujarat Titans,Delhi Capitals,2022,Pune,League Match,Delhi Capitals,field,Gujarat Titans,23.723262611975482,21.41101969879076,29.924468715981874,28.07366961163561,132.00387918014945,132.5797536853833,7.982572079775086,7.978532491379206,Team1,Team2,Team2,Team1,57.14,45.33,Neutral,2,1,3,0.6666666666666666,0.3333333333333333
1082640,Gujarat Titans,Delhi Capitals,2017,Kanpur,League Match,Delhi Capitals,field,Delhi Capitals,22.68345372368761,23.830916761906096,31.41345067654853,29.1701999191969,130.3253869350942,132.0697786073171,7.813231280377899,8.075584603176148,Team1,Team2,Team2,Team2,57.14,45.33,Neutral,2,1,3,0.6666666666666666,0.3333333333333333
980961,Gujarat Titans,Delhi Capitals,2016,Rajkot,League Match,Delhi Capitals,field,Delhi Capitals,32.72663313873373,24.07997769488636,30.89987869792741,28.405457307415734,136.72850667010536,136.83276477986777,8.103745665294065,7.771272247722791,Team1,Team2,Team2,Team2,57.14,45.33,Neutral,2,1,3,0.6666666666666666,0.3333333333333333
1304054,Punjab Kings,Kolkata Knight Riders,2022,Mumbai,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,26.140483245953952,23.731738012522328,24.41549707602339,29.72529673903861,126.17361014044292,138.27282315081484,7.988279450538251,7.9771136291326386,Team1,Team2,Team2,Team2,45.68,51.05,Neutral,11,21,32,0.34375,0.65625
1254078,Punjab Kings,Kolkata Knight Riders,2021,Ahmedabad,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,28.27472847384162,22.130963573138704,31.904220129220125,29.46566710940898,132.98826560432514,137.17198031119588,8.158154137838753,8.038533539828515,Team1,Team2,Team2,Team2,45.68,51.05,Neutral,11,21,32,0.34375,0.65625
1178427,Punjab Kings,Kolkata Knight Riders,2019,Chandigarh,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,28.651395140508285,24.058501854194024,30.828382559837298,26.134002637919494,131.27800632818062,138.10134940079925,8.021718315486908,7.969720642223229,Team1,Team2,Team2,Team2,45.68,51.05,Neutral,11,21,32,0.34375,0.65625
1082639,Punjab Kings,Kolkata Knight Riders,2017,Chandigarh,League Match,Kolkata Knight Riders,field,Punjab Kings,26.29060228773514,25.099348268927383,29.2929426963294,27.351238416652308,124.57297506180393,129.54177755707585,7.681672467101035,7.835561002577606,Team1,Team2,Team2,Team1,45.68,51.05,Neutral,11,21,32,0.34375,0.65625
980925,Punjab Kings,Kolkata Knight Riders,2016,Chandigarh,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,23.759719925426207,23.770897341427638,30.725396071102093,30.076974209754166,124.01690977451054,130.84287154829107,8.157470814792093,7.789550675425773,Team1,Team2,Team2,Team2,45.68,51.05,Neutral,11,21,32,0.34375,0.65625
829733,Punjab Kings,Kolkata Knight Riders,2015,Pune,League Match,Kolkata Knight Riders,field,Kolkata Knight Riders,21.894226986169627,22.3174321406677,32.35878086504988,29.406496597323667,132.76474651028212,121.56565449885414,8.274908510148693,7.566163392018574,Team1,Team2,Team2,Team2,45.68,51.05,Neutral,11,21,32,0.34375,0.65625
734043,Punjab Kings,Kolkata Knight Riders,2014,Kolkata,Qualifier,Punjab Kings,field,Kolkata Knight Riders,27.729809132955506,24.648969987134105,25.042283925020065,31.231121811695115,133.11439641639785,127.51572603964762,7.571333208734612,7.899746586329774,Team2,Team1,Team1,Team2,45.68,51.05,Team2,11,21,32,0.34375,0.65625
